"","id","SR_Pcode","State_Region","Tsp_Pcode","Township","Type","Facility","Date","Admitted_Total"
"1177","Q002003001","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","မြို့နယ်ခန်းမ","04/17/20",0
"1178","Q002003001","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","မြို့နယ်ခန်းမ","04/09/20",2
"1179","Q002003001","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","မြို့နယ်ခန်းမ","04/16/20",0
"1180","Q002003001","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","မြို့နယ်ခန်းမ","05/02/20",0
"1181","Q002003001","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","မြို့နယ်ခန်းမ","05/03/20",0
"1182","Q002003001","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","မြို့နယ်ခန်းမ","04/11/20",0
"1183","Q002003001","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","မြို့နယ်ခန်းမ","04/05/20",16
"1184","Q002003001","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","မြို့နယ်ခန်းမ","04/21/20",0
"1185","Q002003001","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","မြို့နယ်ခန်းမ","04/26/20",0
"1186","Q002003001","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","မြို့နယ်ခန်းမ","04/19/20",0
"1187","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/30/20",1
"1188","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/22/20",1
"1189","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/12/20",2
"1190","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/14/20",3
"1191","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/20/20",0
"1192","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/06/20",3
"1193","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/28/20",1
"1194","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/18/20",4
"1195","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/24/20",1
"1196","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/29/20",1
"1197","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/15/20",5
"1198","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/09/20",3
"1199","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/27/20",1
"1200","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/23/20",1
"1201","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/26/20",1
"1202","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/21/20",0
"1203","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/07/20",3
"1204","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/10/20",2
"1205","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/16/20",5
"1206","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/19/20",0
"1207","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","05/02/20",5
"1208","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","05/05/20",8
"1209","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/11/20",2
"1210","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/08/20",3
"1211","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","05/03/20",5
"1212","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/05/20",27
"1213","Q002003002","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","လောဘူးဒါး အ.လ.က(ခွဲ)","04/17/20",4
"1214","Q002003004","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","အထက (ထီးကူးဆိုရပ်ကွက်)","05/05/20",0
"1215","Q002003004","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","အထက (ထီးကူးဆိုရပ်ကွက်)","04/30/20",0
"1216","Q002003004","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","အထက (ထီးကူးဆိုရပ်ကွက်)","05/03/20",0
"1217","Q002003004","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","အထက (ထီးကူးဆိုရပ်ကွက်)","05/02/20",0
"1218","Q002003005","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","အမက (ရွှေပြည်သာရပ်ကွက်)","05/02/20",0
"1219","Q002003005","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","အမက (ရွှေပြည်သာရပ်ကွက်)","04/30/20",0
"1220","Q002003005","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","အမက (ရွှေပြည်သာရပ်ကွက်)","05/03/20",0
"1221","Q002003005","MMR002","Kayah","MMR002003","Hpruso","ကွာရန်တင်းစခန်း","အမက (ရွှေပြည်သာရပ်ကွက်)","05/05/20",0
"1222","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/28/20",12
"1223","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/12/20",0
"1224","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/30/20",12
"1225","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/14/20",6
"1226","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","05/02/20",12
"1227","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","05/05/20",6
"1228","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/06/20",7
"1229","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/10/20",3
"1230","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/22/20",10
"1231","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/20/20",10
"1232","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/27/20",12
"1233","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/08/20",0
"1234","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/18/20",37
"1235","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/29/20",12
"1236","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/15/20",7
"1237","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/24/20",11
"1238","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/11/20",0
"1239","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/07/20",7
"1240","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/26/20",12
"1241","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/09/20",2
"1242","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/17/20",7
"1243","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/16/20",7
"1244","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/21/20",10
"1245","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/23/20",11
"1246","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","05/03/20",6
"1247","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/05/20",9
"1248","Q002004001","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတော အ.ထ.က","04/19/20",7
"1249","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","04/26/20",0
"1250","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","04/22/20",0
"1251","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","04/29/20",0
"1252","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","04/28/20",0
"1253","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","04/23/20",0
"1254","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","05/03/20",0
"1255","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","05/02/20",0
"1256","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","04/24/20",0
"1257","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","05/05/20",0
"1258","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","04/21/20",0
"1259","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","04/30/20",0
"1260","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","04/27/20",0
"1261","Q002004002","MMR002","Kayah","MMR002004","Shadaw","ကွာရန်တင်းစခန်း","ရှားတောဆေးရုံ","04/20/20",0
"1262","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/28/20",0
"1263","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/12/20",0
"1264","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/14/20",0
"1265","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/20/20",0
"1266","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/27/20",0
"1267","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","05/05/20",0
"1268","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/06/20",1
"1269","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/18/20",0
"1270","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/10/20",0
"1271","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","05/02/20",0
"1272","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/22/20",0
"1273","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/24/20",0
"1274","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/17/20",0
"1275","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/26/20",0
"1276","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/08/20",0
"1277","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/30/20",0
"1278","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/11/20",0
"1279","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/29/20",0
"1280","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/07/20",0
"1281","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/09/20",0
"1282","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/15/20",0
"1283","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/05/20",1
"1284","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","05/03/20",0
"1285","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/23/20",0
"1286","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/16/20",0
"1287","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/19/20",0
"1288","Q002005001","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","စောလဖော်ခန်းမ + ဆေးရုံ (မိခင်ကလေးရုံးဟောင်း)","04/21/20",0
"1289","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/18/20",2
"1290","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","05/03/20",0
"1291","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/28/20",0
"1292","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","05/05/20",0
"1293","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/27/20",0
"1294","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/26/20",0
"1295","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/22/20",0
"1296","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/19/20",2
"1297","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/24/20",0
"1298","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/29/20",0
"1299","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/20/20",2
"1300","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/21/20",0
"1301","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/17/20",2
"1302","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/23/20",0
"1303","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","04/30/20",0
"1304","Q002005005","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","တိုင်းရင်းဆေးဝန်ထမ်းအိမ်ရာ","05/02/20",0
"1305","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/22/20",21
"1306","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/27/20",32
"1307","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","05/03/20",27
"1308","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/30/20",26
"1309","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","05/05/20",27
"1310","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/24/20",30
"1311","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/23/20",23
"1312","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","05/02/20",26
"1313","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/26/20",32
"1314","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/28/20",32
"1315","Q002005006","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/29/20",32
"1316","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/20/20",6
"1317","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/12/20",0
"1318","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/14/20",0
"1319","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/10/20",0
"1320","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/08/20",0
"1321","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/18/20",4
"1322","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/28/20",2
"1323","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/27/20",3
"1324","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/23/20",4
"1325","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/26/20",3
"1326","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/06/20",0
"1327","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/15/20",13
"1328","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","05/02/20",2
"1329","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/07/20",0
"1330","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/19/20",6
"1331","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","05/03/20",2
"1332","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/09/20",0
"1333","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","05/05/20",2
"1334","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/17/20",4
"1335","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/05/20",0
"1336","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/30/20",2
"1337","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/22/20",4
"1338","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/29/20",2
"1339","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/21/20",5
"1340","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/11/20",0
"1341","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/16/20",13
"1342","Q002005003","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ် အ.ထ.က","04/24/20",4
"1343","Q002005004","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ်ခန်းမဆောင်","04/06/20",0
"1344","Q002005004","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ်ခန်းမဆောင်","04/14/20",0
"1345","Q002005004","MMR002","Kayah","MMR002005","Bawlake","ကွာရန်တင်းစခန်း","ရွာသစ်ခန်းမဆောင်","04/12/20",0
